1.4289547011512838978e-14 1.2828939771027377864e-06 1.7150017432812701686e-06 4.2840371121239320685e-07 89619245.906627222896 120118861.44917231798 29981186.936914026737 
2.8579094023025677956e-14 2.5612333001761991837e-06 3.4328833002423236047e-06 8.5683511293954979522e-07 89300256.866067484021 120320048.9763277173 29983121.432270362973 
4.2868641034538516933e-14 3.8350108708348555384e-06 5.1536347908482605927e-06 1.2852941101811363248e-06 88980771.865269586444 120520544.39161559939 29985049.272705059499 
5.7158188046051355911e-14 5.104219613403214868e-06 6.8772463152316054531e-06 1.7137806077461219574e-06 88660792.4958370924 120720346.30907090008 29986970.444891538471 
7.14477350575642012e-14 6.3688524749822629137e-06 8.6037079537479663481e-06 2.1422945102533132525e-06 88340320.354018092155 120919453.34663277864 29988884.935540761799 
8.5737282069077046489e-14 7.6289024255157555389e-06 1.0333009767031953009e-05 2.5708357221318917152e-06 88019357.040694624186 121117864.12616290152 29990792.731401391327 
1.0002682908058989178e-13 8.8843624578563635315e-06 1.2065141796053360855e-05 2.9994041476219537802e-06 87697904.161372214556 121315577.27346412838 29992693.819260001183 
1.1431637609210273707e-13 1.0135225587831660706e-05 1.3800094062173619809e-05 3.4279996907750541832e-06 87375963.326169252396 121512591.41829873621 29994588.18594122678 
1.2860592310361558235e-13 1.1381484854309963775e-05 1.5537856567202506543e-05 3.8566222554547512381e-06 87053536.149806246161 121708905.19440710545 29996475.818307958543 
1.4289547011512842764e-13 1.2623133319266019754e-05 1.7278419293455115913e-05 4.2852717453371544444e-06 86730624.251595064998 121904517.23952583969 29998356.703261509538 
1.5718501712664127293e-13 1.3860164067846535816e-05 1.902177220380910853e-05 4.7139480639114746344e-06 86407229.255428045988 122099426.19540633261 30000230.827741809189 
1.7147456413815411822e-13 1.5092570208435549911e-05 2.0767905241762192104e-05 5.1426511144805770863e-06 86083352.789766997099 122293630.70783294737 30002098.178727548569 
1.8576411114966696351e-13 1.6320344872719652298e-05 2.2516808331489900958e-05 5.5713808001615371777e-06 85758996.487632185221 122487129.42664133012 30003958.743236385286 
2.000536581611798088e-13 1.7543481215753044456e-05 2.4268471377903604226e-05 6.0001370238861968857e-06 85434161.986591130495 122679921.00573673844 30005812.50832509622 
2.1434320517269265409e-13 1.8761972416022431969e-05 2.6022884266708795273e-05 6.4289196884017272177e-06 85108850.928747475147 122872004.10311228037 30007659.461089774966 
2.2863275218420547413e-13 1.9975811675511766642e-05 2.7780036864463628451e-05 6.8577286962711914874e-06 84783064.960729554296 123063377.38086697459 30009499.588665995747 
2.4292229919571831942e-13 2.1184992219766820908e-05 2.9539919018637730288e-05 7.2865639498741077454e-06 84456805.733679071069 123254039.50522407889 30011332.878228981048 
2.5721184620723116471e-13 2.2389507297959596212e-05 3.1302520557671254626e-05 7.7154253514070179849e-06 84130074.903239578009 123443989.14654910564 30013159.316993784159 
2.7150139321874401e-13 2.3589350182952575539e-05 3.3067831291034212196e-05 8.1443128028840607361e-06 83802874.129544913769 123633224.97936795652 30014978.892215464264 
2.8579094023025685529e-13 2.4784514171362803154e-05 3.4835841009286037365e-05 8.5732262061375402723e-06 83475205.077207520604 123821745.68238502741 30016791.591189254075 
3.0008048724176970058e-13 2.5974992583625791545e-05 3.6606539484135432704e-05 9.0021654628185068277e-06 83147069.41530674696 124009549.93850119412 30018597.401250753552 
3.1437003425328254586e-13 2.7160778764059272507e-05 3.8379916468500467673e-05 9.4311304743973283442e-06 82818468.817376941442 124196636.43483179808 30020396.309776064008 
3.2865958126479539115e-13 2.8341866080926772048e-05 4.0155961696568914473e-05 9.8601211421642732306e-06 82489404.961395606399 124383003.86272463202 30022188.304181996733 
3.4294912827630823644e-13 2.9518247926501012501e-05 4.1934664883858868494e-05 1.0289137367230096509e-05 82159879.529771357775 124568650.91777783632 30023973.371926229447 
3.5723867528782108173e-13 3.0689917717127148614e-05 4.3716015727279612722e-05 1.0718179050526622573e-05 81829894.209331810474 124753576.29985775054 30025751.500507473946 
3.7152822229933392702e-13 3.1856868893285820684e-05 4.5500003905192732854e-05 1.1147246092807331337e-05 81499450.691311493516 124937778.71311686933 30027522.677465666085 
3.8581776931084677231e-13 3.3019094919656041668e-05 4.7286619077473489921e-05 1.1576338394647949461e-05 81168550.671339467168 125121256.86601153016 30029286.890382114798 
4.001073163223596176e-13 3.4176589285177904731e-05 4.9075850885572450404e-05 1.2005455856447043276e-05 80837195.849427089095 125304009.47131983936 30031044.126879695803 
4.1439686333387246288e-13 3.5329345503115124766e-05 5.0867688952577360295e-05 1.2434598378426613404e-05 80505387.929955497384 125486035.2461591512 30032794.374622993171 
4.2868641034538530817e-13 3.6477357111117380021e-05 5.2662122883275290215e-05 1.2863765860632691063e-05 80173128.621663168073 125667332.91200403869 30034537.621318504214 
4.4297595735689815346e-13 3.7620617671282477544e-05 5.4459142264215017692e-05 1.3292958202935941159e-05 79840419.63763320446 125847901.19470378757 30036273.85471476987 
4.5726550436841094826e-13 3.875912077021836954e-05 5.6258736663769666941e-05 1.3722175305032263679e-05 79507262.695280790329 126027738.82450003922 30038003.062602587044 
4.7155505137992379355e-13 3.9892860019104952902e-05 5.8060895632199592596e-05 1.4151417066443396775e-05 79173659.516340360045 126206844.53604437411 30039725.232815138996 
4.8584459839143663884e-13 4.1021829053755699324e-05 5.9865608701715527704e-05 1.4580683386517523246e-05 78839611.826852709055 126385217.0684158504 30041440.353228192776 
5.0013414540294948413e-13 4.2146021534679095687e-05 6.1672865386541982449e-05 1.5009974164429882088e-05 78505121.357152074575 126562855.16513851285 30043148.411760244519 
5.1442369241446232942e-13 4.3265431147139894697e-05 6.3482655182980880044e-05 1.5439289299183380058e-05 78170189.841853156686 126739757.57419884205 30044849.396372716874 
5.2871323942597517471e-13 4.4380051601220202914e-05 6.5294967569475429793e-05 1.5868628689609206618e-05 77834819.019837975502 126915923.04806309938 30046543.295070093125 
5.4300278643748802e-13 4.5489876631880358691e-05 6.7109792006674284749e-05 1.6297992234367447185e-05 77499010.634242638946 127091350.34369474649 30048230.095900095999 
5.5729233344900086528e-13 4.6594899999019627175e-05 6.8927117937495936554e-05 1.6727379831947704857e-05 77162766.432444110513 127266038.22257177532 30049909.786953866482 
5.7158188046051371057e-13 4.7695115487536705564e-05 7.074693478719332033e-05 1.7156791380669722129e-05 76826088.166046917439 127439985.45070394874 30051582.356366112828 
5.8587142747202655586e-13 4.8790516907390025071e-05 7.2569231963418717735e-05 1.7586226778684007705e-05 76488977.590869560838 127613190.79865008593 30053247.792315281928 
6.0016097448353940115e-13 4.9881098093657883494e-05 7.4393998856288890407e-05 1.8015685923972459909e-05 76151436.466931119561 127785653.04153521359 30054906.083023741841 
6.1445052149505224644e-13 5.0966852906598381263e-05 7.6221224838450430251e-05 1.8445168714348990103e-05 75813466.558437585831 127957370.9590677321 30056557.216757919639 
6.2874006850656509173e-13 5.2047775231709127099e-05 7.8050899265145367223e-05 1.8874675047460156267e-05 75475069.633768156171 128128343.33555649221 30058201.181828469038 
6.4302961551807793702e-13 5.3123858979786781043e-05 7.9883011474277061713e-05 1.9304204820785806745e-05 75136247.465461492538 128298568.95992788672 30059837.966590464115 
6.5731916252959078231e-13 5.4195098086986407749e-05 8.1717550786476300228e-05 1.973375793163970366e-05 74797001.830201879144 128468046.62574286759 30061467.559443533421 
