1 3.572386752878208091e-12 1.0789980020575740127e-15 0.0020658618953244113972 3.5036289812594903611e-05
2 3.572386752878208091e-12 4.5310977192514201306e-15 0.0061975856847025492455 0.00010510871988891181208
3 3.572386752878208091e-12 5.3498871999124730792e-15 0.012395171366034022503 0.0002102164304131770719
4 3.572386752878208091e-12 4.0488445929298677584e-15 0.020658618941154095749 0.00035035672994921323404
5 3.572386752878208091e-12 9.4056706867462480659e-15 0.03098792840932353132 0.00052552341325799094111
6 3.572386752878208091e-12 1.7257029139017276975e-14 0.043383099750563390573 0.00073570451850678774634
7 3.572386752878208091e-12 1.988686992859811653e-14 0.057844132964434934185 0.00098087952542583374017
8 3.572386752878208091e-12 2.0539125955565395998e-14 0.074371028066097882858 0.0012610159935845636787
9 3.572386752878208091e-12 2.1392609905745985088e-14 0.092963785065045781431 0.0015760656426386226298
10 3.572386752878208091e-12 2.7963742432746130362e-14 0.11362240394662283249 0.0019259598771149645177
11 3.572386752878208091e-12 3.9725167599868882462e-14 0.13634688468711600451 0.0023106047595550932572
12 3.572386752878208091e-12 3.8490044484973395811e-14 0.16113722730361701441 0.0027298754367019897708
13 3.572386752878208091e-12 3.5232233797088952088e-14 0.1879934318140982219 0.00318361002299040333
14 3.572386752878208091e-12 3.8358205500799158472e-14 0.21691549820475788946 0.0036716029514485006534
15 3.572386752878208091e-12 3.023969963322770127e-14 0.24790342648687294091 0.0041935978043301323087
16 3.572386752878208091e-12 2.91468238433623128e-14 0.2809572166548596206 0.0047492796341464553131
17 3.572386752878208091e-12 1.7177231859122343849e-14 0.31607686873466867006 0.0053382667955682279806
18 3.572386752878208091e-12 2.5816154769486843179e-14 0.35326238266805376487 0.0059601023050414808982
19 3.572386752878208091e-12 2.6235957850673230496e-14 0.39251375848316277795 0.0066142447612983915409
20 3.572386752878208091e-12 2.3554075356813086728e-14 0.43383099620540627184 0.0073000588480936308075
21 3.572386752878208091e-12 2.1472407185640918215e-14 0.47721409584321416997 0.0080168054609473567845
22 3.572386752878208091e-12 2.1090768020926020654e-14 0.52266305734238360792 0.0087636314983361145864
23 3.572386752878208091e-12 2.3977347884951427659e-14 0.57017788069893893255 0.0095395593694226187703
24 3.572386752878208091e-12 2.3824692219065468635e-14 0.61975856592506928244 0.010343476269572696516
25 3.572386752878208091e-12 1.6434770211404270412e-14 0.67140511311545791884 0.011174123291947129014
26 3.572386752878208091e-12 7.3968609015651054506e-15 0.72511752218851299734 0.012030084441064639589
27 3.572386752878208091e-12 5.200700980978467669e-15 0.78089579317039736761 0.012909775644134488873
28 3.572386752878208091e-12 3.3861802251067274483e-15 0.8387399260321625194 0.013811433835615298873
29 3.572386752878208091e-12 5.2492732383058182677e-15 0.89864992084395600713 0.014733106228693948481
30 3.572386752878208091e-12 5.2388648974499574251e-16 0.96062577755298605986 0.015672639874887095424
31 3.572386752878208091e-12 8.9026008787129740085e-15 1.0246674961118282798 0.016627671645969874931
32 3.572386752878208091e-12 7.7680917254241421688e-15 1.090775076536994348 0.017595618765573573655
33 3.572386752878208091e-12 1.800642968063925764e-15 1.1589485188169472707 0.018573670034836741588
34 3.572386752878208091e-12 7.7576833845682813262e-15 1.2291878229040849035 0.019558777912296560625
35 3.572386752878208091e-12 2.1441182163073335687e-15 1.301492988892354763 0.020547651617151510561
36 3.572386752878208091e-12 1.4373918721943823584e-14 1.3758640167490436834 0.021536751426239637147
37 3.572386752878208091e-12 2.0230345176841524335e-14 1.4523009064876291063 0.022522284366449124571
38 3.572386752878208091e-12 1.4217793609105910946e-14 1.5308036581074992988 0.023500201492609822801
39 3.572386752878208091e-12 1.862746068503895458e-14 1.6113722716759555365 0.024466196964292585836
40 3.572386752878208091e-12 1.315267339485615139e-14 1.6940067471216981865 0.025415709132574348939


1 3.5723867042415585205e-09 9.0862130974755928037e-07 0.002065728433141840719 0.035210519712119303648
2 3.5723867042415585205e-09 1.1809485549463261123e-06 0.0061976806269582506229 0.10563985819312593506
3 3.5723867042415585205e-09 1.4878204872559308569e-06 0.012396042432810568112 0.21129031437436582297
4 3.5723867042415585205e-09 6.1883481130564632622e-06 0.020658767195666508792 0.35212421888532596803
5 3.5723867042415585205e-09 2.6295357606898051017e-06 0.030985622147383002495 0.52813154684198237998
6 3.5723867042415585205e-09 4.5873684015873550379e-06 0.043371176705359483494 0.73920756715457924813
7 3.5723867042415585205e-09 2.4107920459925935575e-06 0.057817337335585021474 0.98536438425691497134
8 3.5723867042415585205e-09 3.9199311565596417495e-06 0.074313718447486534768 1.2663924171689977527
9 3.5723867042415585205e-09 6.4122503218300153094e-07 0.092864967244406460001 1.5823230291462067054
10 3.5723867042415585205e-09 5.151079179199768987e-06 0.11348485293142339392 1.9333219718243783714
11 3.5723867042415585205e-09 2.5261314604563267494e-06 0.13618637183440929217 2.3195156800199892011
12 3.5723867042415585205e-09 2.8263898599334424944e-06 0.16094959734788413797 2.7404399595486137464
13 3.5723867042415585205e-09 2.9310680673688693787e-06 0.18775869607273379391 3.1956646765549749922
14 3.5723867042415585205e-09 7.3520031520502016065e-06 0.21665017930042673733 3.6856031007855305504
15 3.5723867042415585205e-09 2.0189756060773333957e-05 0.24756600910273821037 4.2090145596568460107
16 3.5723867042415585205e-09 2.0366322655007706999e-05 0.28054948830620324296 4.7663212872034570466
17 3.5723867042415585205e-09 1.2326592546685333218e-05 0.3156009600670308668 5.3571469941106615309
