0.29979245800000003941 9.9995026200394576676e-06 90910.000000126150553
2.9979245800000002831 9.9995036871858289373e-06 90910.000000126150553
29.979245799999997502 9.9995024671617471768e-06 90910.000000126150553
299.79245800000001054 9.9995027506016853636e-06 90910.000000126150553
2997.9245800000003328 9.9993526884167849289e-06 90910.000000126150553
29979.2458000000006 9.9845023582290082231e-06 90910.000000126150553
299792.45799999998417 8.4995166608203831515e-06 90910.000000126150553
2997924.5800000000745 2.9803945799100617364e-06 90923.000000126252417
29979245.800000000745 2.8291044407158238982e-07 92290.00000013729732
269813212.19999998808 -0.0067499886758917160279 30.000000000000003553
296794533.42000001669 -0.00019039973239487473222 839.99999999998999556
299492665.54199999571 5.7025737465465908826e-08 26313.000000011546945
299762478.75419998169 0.0002595523745194672216 99999.999999839783413
299789460.07542002201 0.00041872511486873431608 99999.999999839783413
