1 1.6289438933527991547e-15
2 3.6298124999550255138e-15
3 4.2384305941488439182e-13
4 8.7200000306905979265e-12
5 6.170090333718686616e-11
6 4.8432734582141514603e-10
7 7.6918282561190381417e-09
8 3.7982684961443720881e-08
9 5.1163923189267988093e-07
10 4.5190413076471681929e-06
11 7.7054950662326499836e-05
12 0.001145758157562320155
13 0.0097875515750124719022
14 0.028509819216421823651
15 nan
