2.276560357169521059e-13 0.99984770288819502237 0.017451963476922155438 0
4.5531207143390421181e-13 0.9993908579416005411 0.034898611186578588905 0
6.8296810715085631771e-13 0.99862960431254821358 0.052334628980855564528 0
9.1062414286780842362e-13 0.99756417387449614065 0.069754705949450213076 0
1.1382801785847604285e-12 0.99619489115140158475 0.087153536037543041792 0
1.3659362143017124335e-12 0.994522173218872374 0.1045258196619916341 0
1.5935922500186644384e-12 0.99254652957712863337 0.12186626532555307201 0
1.8212482857356164433e-12 0.99026856199581159146 0.13916959122864341891 0
2.0489043214525684483e-12 0.98768896433068775753 0.15643052687814332224 0
2.2765603571695204532e-12 0.98480852231230542326 0.17364381469275988468 0
2.5042163928864724581e-12 0.9816281133066647735 0.19080421160445540374 0
2.7318724286034244631e-12 0.9781487060479776563 0.20790649065545571683 0
2.959528464320376468e-12 0.97437136034359661529 0.22494544259035131883 0
3.1871845000373284729e-12 0.97029722675120377851 0.24191587744280648731 0
3.4148405357542804779e-12 0.96592754622835763634 0.25881262611639305193 0
3.6424965714712328867e-12 0.96126364975450451222 0.2756305419590671657 0
3.8701526071881852955e-12 0.95630695792556996704 0.29236450233081007211 0
4.0978086429051377043e-12 0.95105898052125303899 0.30900941016395438998 0
4.3254646786220901132e-12 0.94552131604515687879 0.32556019551572151771 0
4.553120714339042522e-12 0.93969565123789300376 0.34201181711249728501 0
4.7807767500559949308e-12 0.93358376056331060511 0.35835926388537414633 0
5.0084327857729473396e-12 0.92718750566800456347 0.37459755649649434384 0
5.2360888214898997485e-12 0.920508834814268595 0.39072174885572730219 0
5.4637448572068521573e-12 0.91354978228666594564 0.40672692962721995746 0
5.6914008929238045661e-12 0.90631246777239871104 0.42260822372536149816 0
5.919056928640756975e-12 0.89879909571566207749 0.43836079379970616099 0
6.1467129643577093838e-12 0.89101195464618454523 0.45397984170840227636 0
6.3743690000746617926e-12 0.88295341648215419639 0.46946060997967858919 0
6.6020250357916142014e-12 0.87462593580774661284 0.48479838326094260026 0
6.8296810715085666103e-12 0.8660320491254723807 0.49998848975504983638 0
7.0573371072255190191e-12 0.85717437408357344264 0.51502630264330617749 0
7.2849931429424706201e-12 0.84805560867870188879 0.52990724149477008709 0
7.5126491786594230289e-12 0.83867853043412676772 0.54462677366142553392 0
7.7403052143763754378e-12 0.82904599555371560893 0.55918041565880038934 0
7.9679612500933278466e-12 0.81916093805195167032 0.57356373453160958142 0
8.1956172858102802554e-12 0.8090263688602500336 0.58777234920400822649 0
8.4232733215272326643e-12 0.79864537490984532919 0.60180193181404173508 0
8.6509293572441850731e-12 0.788021118191530201 0.61564820903188710588 0
8.8785853929611374819e-12 0.77715683479253128141 0.6293069633614856162 0
9.1062414286780898907e-12 0.76605583391081544242 0.64277403442516656273 0
9.3338974643950422996e-12 0.75472149684712752649 0.65604532023087491766 0
